[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.882134, -117.234553, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241298, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884163, -117.241305, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241309, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884183, -117.241298, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884173, -117.241312, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884170, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884182, -117.241286, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884176, -117.241301, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884174, -117.241304, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241311, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884164, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241308, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884184, -117.241287, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884168, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884171, -117.241314, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884168, -117.241312, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884179, -117.241304, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884166, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241301, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241296, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884170, -117.241296, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884175, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884192, -117.241282, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884177, -117.241301, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241298, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884173, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884171, -117.241304, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884187, -117.241306, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884171, -117.241289, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884162, -117.241309, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241297, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884182, -117.241311, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241308, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884159, -117.241296, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241306, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884175, -117.241309, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884184, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884165, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884165, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241304, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241305, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241300, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884179, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884177, -117.241296, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884174, -117.241312, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241314, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884167, -117.241319, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884184, -117.241297, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884183, -117.241292, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884194, -117.241273, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884167, -117.241299, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884189, -117.241295, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884182, -117.241311, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884192, -117.241316, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884176, -117.241314, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884170, -117.241298, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884172, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884176, -117.241306, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241301, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884167, -117.241292, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884175, -117.241309, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884175, -117.241301, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241293, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884164, -117.241309, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884171, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884168, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884171, -117.241315, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884173, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884163, -117.241302, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884168, -117.241298, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884185, -117.241310, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884180, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884198, -117.241293, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884182, -117.241307, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884169, -117.241289, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884166, -117.241310, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884162, -117.241329, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884154, -117.241315, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884154, -117.241326, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884155, -117.241326, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241333, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884154, -117.241315, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241334, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884158, -117.241303, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884154, -117.241326, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884157, -117.241300, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884158, -117.241305, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884159, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241333, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884150, -117.241311, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884155, -117.241296, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884157, -117.241304, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884153, -117.241311, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241322, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884162, -117.241343, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884152, -117.241324, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884161, -117.241313, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884160, -117.241293, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884162, -117.241327, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884843, -117.243448, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884847, -117.243500, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884796, -117.243525, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884782, -117.243469, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884759, -117.243462, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884774, -117.243443, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884783, -117.243498, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884782, -117.243498, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884802, -117.243525, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884758, -117.243486, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884775, -117.243468, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884758, -117.243485, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884759, -117.243459, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884766, -117.243490, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884760, -117.243485, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884760, -117.243485, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884760, -117.243480, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884748, -117.243485, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884791, -117.243519, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884782, -117.243468, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884782, -117.243468, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884760, -117.243484, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884755, -117.243436, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884775, -117.243464, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884775, -117.243464, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884783, -117.243467, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884781, -117.243507, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884760, -117.243501, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884774, -117.243468, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884781, -117.243503, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884803, -117.243574, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884779, -117.243502, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884758, -117.243486, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884812, -117.243535, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884822, -117.243564, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884749, -117.243480, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884758, -117.243487, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884749, -117.243482, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884757, -117.243486, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
[DATA_LOCATION, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 32.884791, -117.243527, DATA_SENSORS, 0A986513-7828-4D53-AA1F-E02D6DF9561B, 1.000000]
